Country,Year,Data_Source,Data_Quality_Flag,Population_Total,Birth_Rate_per_1000,Death_Rate_per_1000,Population_Growth_pct,Fertility_Rate,Life_Expectancy_Years,Urbanization_pct,Infant_Mortality_per_1000,GDP_USD,GDP_per_Capita_USD,GDP_Growth_pct,Inflation_pct,Unemployment_pct,Trade_pct_of_GDP,CP_Birth_Rate,CP_Death_Rate,CP_Life_Expectancy,CP_Fertility_Rate,CP_Urbanization_pct,CP_Median_Age,CP_Pop_Growth_pct
Lao PDR,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7237636,23.151,6.599,1.52576304616693,2.589,67.911,35.9072880879451,33.3,18740561512.5555,2589.32081035237,5.4577350924848,3.32255881256925,2.531,64.4484424434571,,,,,,,
Lao PDR,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7346533,22.618,6.473,1.49338675171473,2.535,68.339,36.6185033569111,31.9,18981805250.2424,2583.77730696131,0.503031829018681,5.10407262959919,2.349,60.505309419152,,,,,,,
Lao PDR,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7453194,22.147,6.674,1.44141640887407,2.494,67.807,37.338778268357,30.5,18827148530.9347,2526.05105018529,2.52835100486102,3.75562036658877,2.08,74.201358623405,,,,,,,
Lao PDR,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7559007,21.693,6.265,1.40971670105791,2.455,68.715,38.0682382805397,29.3,15468785203.7532,2046.40440255621,2.70742652643155,22.9562225132056,1.209,99.8268435213214,,,,,,,
Lao PDR,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7664993,21.271,6.221,1.39237667233214,2.421,68.964,38.8070088517156,28.2,15843155731.2552,2066.94979776957,3.74568140158232,31.2301341732646,1.186,101.10990683755,,,,,,,
Lao PDR,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7769819,20.933,6.187,1.35832703035837,2.397,69.225,39.5552154401406,27.2,16502933121.3379,2123.97909415109,4.13019264436937,23.1305695942588,1.174,109.368436915393,,,,,,,
Latvia,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1977527,11.1,14.4,-0.818626340945853,1.7,74.4804878048781,67.8965395668259,4.3,26344565876.8902,13321.9753140616,3.78336712084972,0.174242243625186,9.873,102.506908355203,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1959537,11.2,14.6,-0.913885332226604,1.74,74.580487804878,67.9307110858472,4,27117105059.5075,13838.5266823272,2.55168601974034,0.140633334505327,9.643,98.5650936607961,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1942248,10.7,14.8,-0.886215573292392,1.69,74.6292682926829,67.9706866054779,3.8,29391059767.4259,15132.4958333982,3.39894872623931,2.93036312374665,8.715,106.015231320558,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1927174,10,15,-0.779138396192231,1.6,74.7829268292683,68.0160346376376,3.6,33247935477.3576,17252.1710428626,4.30971286294503,2.53445424186598,7.412,107.817220784768,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1913822,9.8,14.5,-0.695239140136066,1.61,75.3878048780488,68.066323694246,3.3,33099503950.847,17294.9751600969,0.675372771884227,2.81140920075624,6.312,104.72664500192,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1900449,9.2,15.2,-0.701211570733301,1.55,75.1853658536585,68.1211222872228,3.1,33379927434.6149,17564.2321549354,-3.46922750780554,0.219064904841985,8.098,104.188363105713,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1884490,9.2,18.4,-0.843294678005026,1.57,72.9804878048781,68.1808791463693,2.9,38183326784.9335,20261.8887788916,6.94254173062592,3.27582937431165,7.513,118.583171799128,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1879383,8.5,16.4,-0.271369577775699,1.47,74.2780487804878,68.2570218109034,2.6,38003198508.9107,20221.103686109,1.90853419029801,17.3102830198815,6.815,141.043391354104,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1883710,7.7,14.9,0.22997050070229,1.36,75.4268292682927,68.3586316343061,2.4,42779550936.838,22710.2637544197,-0.941606068823631,8.9380462331663,6.465,116.948399186955,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Latvia,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,1866124,6.9,14.3,-0.93796839712162,1.24,76.4292682926829,68.4839492628509,2.2,43684254432.3609,23409.0845154775,-0.0461080109713521,1.26579885828729,6.9,101.643030370932,8.96,14.63,75.65,1.54,68.0,44.4,-1.1
Lebanon,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6472469,19.555,4.509,1.95769583624838,2.382,78.275,88.6246882038608,11.3,49929337836.8159,7714.1099998804,0.462320792597581,-3.74914524799629,9.312,45.9589511781584,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6323060,19.197,4.718,-2.33543749400836,2.39,78.306,88.835892633396,11.5,51147308774.1294,8089.012088155,1.55454940856943,-0.783359624361508,9.794,45.5507837233154,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6160128,18.648,4.984,-2.61057116476665,2.372,78.192,89.0519233886895,11.8,53027680685.9038,8608.21084982387,0.903028464073813,4.32135218303191,10.258,45.1405750551016,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5984119,18.09,5.195,-2.89884297122412,2.347,78.263,89.272833088641,12.2,54901519155.5556,9174.53666204759,-1.88470575631651,6.07698907889607,10.755,44.126283521152,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5794594,17.622,5.458,-3.21837128976045,2.327,78.208,89.4986743521503,12.6,51605959131.2741,8905.88005497437,-6.91492472851026,3.00538949390383,11.301,47.4170045706422,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5702398,16.912,6.407,-1.60386258157574,2.308,76.299,89.729499798117,13.1,31712128253.7961,5561.19166950397,-21.3998996914321,84.8643330472041,13.252,48.6879968333622,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5718122,16.573,8.421,0.275364167930295,2.283,73.65,89.965362045441,13.6,23131941556.7843,4045.37391066234,-7.00123862514116,154.756096023393,12.715,77.7928647097168,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5744489,16.372,5.769,0.460053063032864,2.263,78.003,90.206313713022,14.2,20992421948.8081,3654.35845534878,-0.621678970663112,171.205491336641,11.105,114.231697793029,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5773493,16.144,5.962,0.503630953855672,2.239,77.817,90.4524074197598,14.7,20078620356.9931,3477.72489842684,-0.760584470257314,221.341644023365,10.985,110.884112574228,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lebanon,2024,World Bank Open Data (API) | citypopulation.de (supplement),Good,5805962,15.958,6.035,0.560805065461567,2.227,77.945,90.703695784554,15.3,,,,45.2430422716718,,81.203948635879,13.35,5.57,78.53,1.71,89.0,33.7,0.68
Lesotho,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2104611,29.178,13.932,1.17199706979444,3.217,51.83,34.0903875831861,69,2359686724.53829,1121.19851342518,3.12406678044546,3.21844513655931,16.223,123.999511018672,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2130422,28.932,13.259,1.21894302061673,3.18,52.908,35.5077950709441,68.2,2114426452.2019,992.491840678465,3.60890731687714,6.59650490696543,16.138,129.680556973006,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2157110,28.241,12.664,1.24492806980041,3.105,53.874,36.5283648068846,68,2306741672.29006,1069.36673247542,-3.13817493733471,4.447699373763,16.379,134.128586532551,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2183603,27.361,12.197,1.22069019410404,3.016,54.638,37.569092747415,65.2,2556247291.99785,1170.65569702819,-1.48063315848241,4.7518030162474,16.614,133.242194941868,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2209405,26.44,11.83,1.17469837087993,2.924,55.249,38.6040920446259,63.5,2390702295.82777,1082.05706777516,-1.41799383085205,5.18708359197982,16.876,110.971575366368,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2235727,25.628,11.887,1.18432063043163,2.846,55.133,39.6329305425532,62.1,2053699863.99625,918.582574704447,-8.15595785459911,4.97809676252309,18.385,108.341050170321,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2261542,24.896,12.601,1.14804266920884,2.769,54.209,40.6551760851997,61.1,2412130056.55851,1066.58645143823,2.26670961833291,6.04774591950676,18.214,114.38023387248,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2286110,24.392,10.918,1.08048016923391,2.716,56.812,41.6703965165322,59.9,2354980960.02697,1030.12582947757,2.38778020186284,8.27180389943028,16.623,116.773767885092,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2311472,24.109,10.648,1.10328678263994,2.694,57.375,42.6781596804785,58.4,2117962445.37471,916.282976983803,1.82662476743647,6.34221743124953,16.348,120.351520187084,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Lesotho,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2337423,23.762,10.478,1.11644894351979,2.664,57.798,43.6780334209246,56.3,2271759454.51107,971.90771824829,2.85452253179545,6.10544624245032,16.34,125.321366852756,23.3,11.41,58.9,2.95,29.0,24.7,0.73
Liberia,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,4659431,34.343,9.559,2.06297096669961,4.523,59.248,50.7434382961363,65.1,3227075700,692.590082351257,-0.0185649695590939,7.74869687621322,2.557,61.0459804212216,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,4755608,33.926,8.934,2.04312155500225,4.461,60.483,51.2687310234384,64.2,3398419600,714.613063145659,-1.5549586174878,8.83424868336488,3.081,46.5216243456223,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,4848925,33.384,8.765,1.94324776688719,4.396,60.777,51.7957569553849,63.7,3390703400,699.269095727404,2.45515592012239,12.4196323907138,3.067,42.6755109279095,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,4944726,32.955,8.64,1.95645231379837,4.336,60.999,52.3245795497906,63.4,3422754800,692.203127129794,1.15757512207355,23.5635148953742,3.058,49.404649144017,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5043721,32.431,8.513,1.98225492944197,4.257,61.232,52.85526226447,63.3,3319596500,658.164180770507,-2.46729763532686,26.9662760197878,3.071,47.475649525477,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5149463,31.923,8.497,2.07483340649162,4.174,61.267,53.3878685572381,63.4,3176126300,616.787867006715,-2.98249127649473,16.9557241496255,4.102,53.8391688013162,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5259323,31.524,8.51,2.11098738475006,4.089,61.166,53.9224618859098,63.5,3513049500,667.96610514319,4.98671283481617,7.81559385858648,3.844,67.2065679689398,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5373294,31.189,8.159,2.14388170425267,4.016,61.934,54.4591057083,63.6,4001047000,744.617175237387,4.80810517290655,7.59298486560313,2.956,68.6570290226533,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5493031,30.96,8.071,2.20390696065654,3.95,62.163,54.997863482224,63.6,4390000000,799.194470229642,4.68375688761311,10.0944535665552,2.905,72.870159453303,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Liberia,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,5612817,30.577,8.016,2.15725346515291,3.864,62.324,55.5387986654968,63.2,4779300900,851.497723870206,4.02185464964835,8.21497439118964,2.914,62.1639035114947,36.96,6.78,65.1,4.84,52.0,18.0,2.74
Libya,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6531819,21.921,5.372,1.61383897825773,2.711,71.644,87.8159103393555,10.6,48717501321.3052,7458.48917756374,-0.842656252118843,10.4022933588151,19.69,73.3227259838518,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6632126,21.252,5.38,1.52399514586306,2.673,71.799,87.8160056703177,10.2,49912073701.298,7525.80299308216,-1.4909411172622,25.8538742124461,19.559,63.1871161850361,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6738770,20.511,5.094,1.59519992425695,2.626,72.721,87.8166729870528,9.8,67157452181.7738,9965.83236729757,32.4918021862688,25.8036184788338,19.053,45.0984946808624,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6849055,19.844,5.007,1.62332708641058,2.581,73.151,87.818484275334,9.5,76686029772.1483,11196.5854810844,7.9413678529104,13.1702038536721,18.865,58.3352667140519,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,6951033,19.241,5.165,1.47795950725002,2.539,72.941,87.8220115209342,9.2,69254496471.6938,9963.19489084483,-11.1960828853386,-2.16217883470595,19.087,64.0463829206081,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7045399,18.737,5.544,1.3484498033463,2.507,72.388,87.8278267096263,9,46854285440.642,6650.33810585348,-29.4552967282824,1.44703656998741,19.651,41.7080312210866,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7135175,18.176,5.842,1.26619979488109,2.462,72.062,87.8365018271835,8.7,35217995647.2862,4935.82787349801,28.2996823429147,2.86833027751019,19.779,130.410601613948,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7223805,17.537,4.808,1.23450447871795,2.402,74.462,87.8486088593786,8.4,43246297921.8499,5986.63694851258,-8.29981811198795,4.51030149235703,19.238,127.925400920962,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7305659,17.024,6.654,1.12674309223491,2.355,69.339,87.8647197919848,16.3,44027664915.187,6026.51518708812,10.2000497852517,2.37317531435169,18.713,116.460866363851,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Libya,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,7381023,16.495,6.534,1.02629935747641,2.298,71.121,87.8854066107749,7.9,48487151215.345,6569.16408678648,1.89995052025442,2.12615766885025,19.085,98.0960910422535,22.23,3.46,76.93,3.13,81.0,25.8,1.76
Liechtenstein,2015,World Bank Open Data (API) | citypopulation.de (supplement),Partial,37494,8.7,6.7,0.658266806602704,1.4,82.6560975609756,14.4535587761782,,6268515276.17441,167187.15730982,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2016,World Bank Open Data (API) | citypopulation.de (supplement),Partial,37716,10,7.2,0.590348742843119,1.61,82.2585365853659,14.4802918687379,,6237302033.50132,165375.491396259,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2017,World Bank Open Data (API) | citypopulation.de (supplement),Partial,37962,8.9,6.6,0.650125178937136,1.44,83.7463414634147,14.5144332791067,,6474308717.85289,170547.092298954,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2018,World Bank Open Data (API) | citypopulation.de (supplement),Partial,38246,9.9,7.2,0.745332024798021,1.58,83.0414634146342,14.5565184941154,,6692620691.84146,174988.775083446,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2019,World Bank Open Data (API) | citypopulation.de (supplement),Partial,38563,9.2,6.8,0.825428790511035,1.48,84.1609756097561,14.6070830005951,,6436467007.11932,166907.839305016,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2020,World Bank Open Data (API) | citypopulation.de (supplement),Partial,38901,9.1,8.2,0.872668968896405,1.46,81.6585365853659,14.6666622853765,,6405870210.32293,164671.093553454,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2021,World Bank Open Data (API) | citypopulation.de (supplement),Partial,39182,9.6,6.9,0.719750043098349,1.53,84.4024390243902,14.6989159370696,,7912602342.18895,201944.830335076,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2022,World Bank Open Data (API) | citypopulation.de (supplement),Partial,39493,9.2,7.1,0.790598334689517,1.47,84.1219512195122,14.6923070071538,,7426856242.7736,188055.003235348,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2023,World Bank Open Data (API) | citypopulation.de (supplement),Partial,39846,9.1,6.8,0.889858277389592,1.45,84.5951219512195,14.6783761234077,,8239379403.22096,206780.590353385,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Liechtenstein,2024,World Bank Open Data (API) | citypopulation.de (supplement),Partial,40450,8.4,7.5,1.50446197178693,1.37,84.2,14.657584904886,,,,,,,,10.35,7.89,82.36,1.69,14.0,43.7,0.73
Lithuania,2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2911109,10.3,14.4,-0.89406825888146,1.63,74.3219512195122,67.2282485961914,4.1,41540954817.2039,14269.8039878287,2.83280643343234,-0.884097405500596,9.12,128.899300065737,9.42,15.05,75.61,1.61,68.0,44.5,-1.04
Lithuania,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2877325,10.3,14.3,-1.16730651563847,1.63,74.6707317073171,67.1894226074219,4,42970749245.0336,14934.2702840428,2.67192215053329,0.905525075460342,7.862,121.910836837583,9.42,15.05,75.61,1.61,68.0,44.5,-1.04
Lithuania,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,2842639,9.8,14.1,-1.21281970207312,1.57,75.4804878048781,67.1012954711914,3.7,47756764508.446,16800.1510246099,4.61224310312809,3.72288862303707,7.073,130.157477458522,9.42,15.05,75.61,1.61,68.0,44.5,-1.04
