Country,Region_Name,Region_Type,Reference_Date,Population,Area_km2,Data_Source,Notes
Philippines,VIZ,Island Group/Metro,2024-07-01,21033659,55163.0,citypopulation.de,
Philippines,PHL,Island Group/Metro,1990-05-01,60703810,300000.0,citypopulation.de,
Philippines,PHL,Island Group/Metro,2000-05-01,76506928,300000.0,citypopulation.de,
Philippines,PHL,Island Group/Metro,2010-05-01,92337852,300000.0,citypopulation.de,
Philippines,PHL,Island Group/Metro,2015-08-01,100981437,300000.0,citypopulation.de,
Philippines,PHL,Island Group/Metro,2020-08-01,109035343,300000.0,citypopulation.de,
Philippines,PHL,Island Group/Metro,2024-07-01,112729484,300000.0,citypopulation.de,
Malaysia,Johor,State/Territory,1980-06-10,1638229,19102.0,citypopulation.de,
Malaysia,Johor,State/Territory,1991-08-14,2162357,19102.0,citypopulation.de,
Malaysia,Johor,State/Territory,2000-07-05,2740625,19102.0,citypopulation.de,
Malaysia,Johor,State/Territory,2010-07-06,3348283,19102.0,citypopulation.de,
Malaysia,Johor,State/Territory,2020-07-07,4009670,19102.0,citypopulation.de,
Malaysia,Johor,State/Territory,2023-07-01,4100900,19102.0,citypopulation.de,
Malaysia,Kedah,State/Territory,1980-06-10,1116140,9447.0,citypopulation.de,
Malaysia,Kedah,State/Territory,1991-08-14,1364504,9447.0,citypopulation.de,
Malaysia,Kedah,State/Territory,2000-07-05,1649756,9447.0,citypopulation.de,
Malaysia,Kedah,State/Territory,2010-07-06,1947651,9447.0,citypopulation.de,
Malaysia,Kedah,State/Territory,2020-07-07,2131427,9447.0,citypopulation.de,
Malaysia,Kedah,State/Territory,2023-07-01,2187500,9447.0,citypopulation.de,
Malaysia,Kelantan,State/Territory,1980-06-10,893753,15101.0,citypopulation.de,
Malaysia,Kelantan,State/Territory,1991-08-14,1207684,15101.0,citypopulation.de,
Malaysia,Kelantan,State/Territory,2000-07-05,1313014,15101.0,citypopulation.de,
Malaysia,Kelantan,State/Territory,2010-07-06,1539601,15101.0,citypopulation.de,
Malaysia,Kelantan,State/Territory,2020-07-07,1792501,15101.0,citypopulation.de,
Malaysia,Kelantan,State/Territory,2023-07-01,1857600,15101.0,citypopulation.de,
Malaysia,Kuala Lumpur,State/Territory,1980-06-10,977102,243.0,citypopulation.de,
Malaysia,Kuala Lumpur,State/Territory,1991-08-14,1226708,243.0,citypopulation.de,
Malaysia,Kuala Lumpur,State/Territory,2000-07-05,1379310,243.0,citypopulation.de,
Malaysia,Kuala Lumpur,State/Territory,2010-07-06,1674621,243.0,citypopulation.de,
Malaysia,Kuala Lumpur,State/Territory,2020-07-07,1982112,243.0,citypopulation.de,
Malaysia,Kuala Lumpur,State/Territory,2023-07-01,1998600,243.0,citypopulation.de,
Malaysia,Labuan,State/Territory,1991-08-14,54811,92.0,citypopulation.de,
Malaysia,Labuan,State/Territory,2000-07-05,76067,92.0,citypopulation.de,
Malaysia,Labuan,State/Territory,2010-07-06,86908,92.0,citypopulation.de,
Malaysia,Labuan,State/Territory,2020-07-07,95120,92.0,citypopulation.de,
Malaysia,Labuan,State/Territory,2023-07-01,99500,92.0,citypopulation.de,
Malaysia,Melaka[Malacca],State/Territory,1980-06-10,464754,1652.0,citypopulation.de,
Malaysia,Melaka[Malacca],State/Territory,1991-08-14,529199,1652.0,citypopulation.de,
Malaysia,Melaka[Malacca],State/Territory,2000-07-05,635791,1652.0,citypopulation.de,
Malaysia,Melaka[Malacca],State/Territory,2010-07-06,821110,1652.0,citypopulation.de,
Malaysia,Melaka[Malacca],State/Territory,2020-07-07,998428,1652.0,citypopulation.de,
Malaysia,Melaka[Malacca],State/Territory,2023-07-01,1027500,1652.0,citypopulation.de,
Malaysia,Negeri Sembilan,State/Territory,1980-06-10,573578,6686.0,citypopulation.de,
Malaysia,Negeri Sembilan,State/Territory,1991-08-14,722017,6686.0,citypopulation.de,
Malaysia,Negeri Sembilan,State/Territory,2000-07-05,859924,6686.0,citypopulation.de,
Malaysia,Negeri Sembilan,State/Territory,2010-07-06,1021064,6686.0,citypopulation.de,
Malaysia,Negeri Sembilan,State/Territory,2020-07-07,1199974,6686.0,citypopulation.de,
Malaysia,Negeri Sembilan,State/Territory,2023-07-01,1224300,6686.0,citypopulation.de,
Malaysia,Pahang,State/Territory,1980-06-10,798782,35840.0,citypopulation.de,
Malaysia,Pahang,State/Territory,1991-08-14,1081148,35840.0,citypopulation.de,
Malaysia,Pahang,State/Territory,2000-07-05,1288376,35840.0,citypopulation.de,
Malaysia,Pahang,State/Territory,2010-07-06,1500817,35840.0,citypopulation.de,
Malaysia,Pahang,State/Territory,2020-07-07,1591295,35840.0,citypopulation.de,
Malaysia,Pahang,State/Territory,2023-07-01,1642700,35840.0,citypopulation.de,
Malaysia,Perak,State/Territory,1980-06-10,1805198,21038.0,citypopulation.de,
Malaysia,Perak,State/Territory,1991-08-14,1974893,21038.0,citypopulation.de,
Malaysia,Perak,State/Territory,2000-07-05,2051236,21038.0,citypopulation.de,
Malaysia,Perak,State/Territory,2010-07-06,2352743,21038.0,citypopulation.de,
Malaysia,Perak,State/Territory,2020-07-07,2496041,21038.0,citypopulation.de,
Malaysia,Perak,State/Territory,2023-07-01,2540400,21038.0,citypopulation.de,
Malaysia,Perlis,State/Territory,1980-06-10,148276,818.0,citypopulation.de,
Malaysia,Perlis,State/Territory,1991-08-14,190182,818.0,citypopulation.de,
Malaysia,Perlis,State/Territory,2000-07-05,204450,818.0,citypopulation.de,
Malaysia,Perlis,State/Territory,2010-07-06,231541,818.0,citypopulation.de,
Malaysia,Perlis,State/Territory,2020-07-07,284885,818.0,citypopulation.de,
Malaysia,Perlis,State/Territory,2023-07-01,292700,818.0,citypopulation.de,
Malaysia,Pinang(Pulau Pinang) [Penang],State/Territory,1980-06-10,954638,1032.0,citypopulation.de,
Malaysia,Pinang(Pulau Pinang) [Penang],State/Territory,1991-08-14,1116801,1032.0,citypopulation.de,
Malaysia,Pinang(Pulau Pinang) [Penang],State/Territory,2000-07-05,1313449,1032.0,citypopulation.de,
Malaysia,Pinang(Pulau Pinang) [Penang],State/Territory,2010-07-06,1561383,1032.0,citypopulation.de,
Malaysia,Pinang(Pulau Pinang) [Penang],State/Territory,2020-07-07,1740405,1032.0,citypopulation.de,
Malaysia,Pinang(Pulau Pinang) [Penang],State/Territory,2023-07-01,1771600,1032.0,citypopulation.de,
Malaysia,Putrajaya,State/Territory,2000-07-05,12240,49.0,citypopulation.de,
Malaysia,Putrajaya,State/Territory,2010-07-06,72413,49.0,citypopulation.de,
Malaysia,Putrajaya,State/Territory,2020-07-07,109202,49.0,citypopulation.de,
Malaysia,Putrajaya,State/Territory,2023-07-01,119200,49.0,citypopulation.de,
Malaysia,Sabah,State/Territory,1980-06-10,1011046,73904.0,citypopulation.de,
Malaysia,Sabah,State/Territory,1991-08-14,1808848,73904.0,citypopulation.de,
Malaysia,Sabah,State/Territory,2000-07-05,2603485,73904.0,citypopulation.de,
Malaysia,Sabah,State/Territory,2010-07-06,3206742,73904.0,citypopulation.de,
Malaysia,Sabah,State/Territory,2020-07-07,3418785,73904.0,citypopulation.de,
Malaysia,Sabah,State/Territory,2023-07-01,3592800,73904.0,citypopulation.de,
Malaysia,Sarawak,State/Territory,1980-06-10,1307582,124451.0,citypopulation.de,
Malaysia,Sarawak,State/Territory,1991-08-14,1718380,124451.0,citypopulation.de,
Malaysia,Sarawak,State/Territory,2000-07-05,2071506,124451.0,citypopulation.de,
Malaysia,Sarawak,State/Territory,2010-07-06,2471140,124451.0,citypopulation.de,
Malaysia,Sarawak,State/Territory,2020-07-07,2453677,124451.0,citypopulation.de,
Malaysia,Sarawak,State/Territory,2023-07-01,2509500,124451.0,citypopulation.de,
Malaysia,Selangor,State/Territory,1980-06-10,1515536,7931.0,citypopulation.de,
Malaysia,Selangor,State/Territory,1991-08-14,2413567,7931.0,citypopulation.de,
Malaysia,Selangor,State/Territory,2000-07-05,4176636,7931.0,citypopulation.de,
Malaysia,Selangor,State/Territory,2010-07-06,5462141,7931.0,citypopulation.de,
Malaysia,Selangor,State/Territory,2020-07-07,6994423,7931.0,citypopulation.de,
Malaysia,Selangor,State/Territory,2023-07-01,7205300,7931.0,citypopulation.de,
Malaysia,Terengganu,State/Territory,1980-06-10,540627,12959.0,citypopulation.de,
Malaysia,Terengganu,State/Territory,1991-08-14,808556,12959.0,citypopulation.de,
Malaysia,Terengganu,State/Territory,2000-07-05,898825,12959.0,citypopulation.de,
Malaysia,Terengganu,State/Territory,2010-07-06,1035977,12959.0,citypopulation.de,
Malaysia,Terengganu,State/Territory,2020-07-07,1149440,12959.0,citypopulation.de,
Malaysia,Terengganu,State/Territory,2023-07-01,1209400,12959.0,citypopulation.de,
Taiwan,"Gaoxiong Shi(Kaohsiung Shih, Gaosyong Shi) [Kaohsiung]",County/City,1981-12-31,2245517,294762.0,citypopulation.de,
Taiwan,"Gaoxiong Shi(Kaohsiung Shih, Gaosyong Shi) [Kaohsiung]",County/City,1991-12-31,2528578,294762.0,citypopulation.de,
Taiwan,"Gaoxiong Shi(Kaohsiung Shih, Gaosyong Shi) [Kaohsiung]",County/City,2001-12-31,2731415,294762.0,citypopulation.de,
Taiwan,"Gaoxiong Shi(Kaohsiung Shih, Gaosyong Shi) [Kaohsiung]",County/City,2011-12-31,2774470,294762.0,citypopulation.de,
Taiwan,"Gaoxiong Shi(Kaohsiung Shih, Gaosyong Shi) [Kaohsiung]",County/City,2020-11-08,2734275,294762.0,citypopulation.de,
Taiwan,Hualian(Hualien),County/City,1981-12-31,357530,462857.0,citypopulation.de,
Taiwan,Hualian(Hualien),County/City,1991-12-31,353490,462857.0,citypopulation.de,
Taiwan,Hualian(Hualien),County/City,2001-12-31,353139,462857.0,citypopulation.de,
Taiwan,Hualian(Hualien),County/City,2011-12-31,336838,462857.0,citypopulation.de,
Taiwan,Hualian(Hualien),County/City,2020-11-08,300406,462857.0,citypopulation.de,
Taiwan,Jiayi(Chiai) [Chiayi],County/City,1981-12-31,574451,190364.0,citypopulation.de,
Taiwan,Jiayi(Chiai) [Chiayi],County/City,1991-12-31,554746,190364.0,citypopulation.de,
Taiwan,Jiayi(Chiai) [Chiayi],County/City,2001-12-31,563365,190364.0,citypopulation.de,
Taiwan,Jiayi(Chiai) [Chiayi],County/City,2011-12-31,537942,190364.0,citypopulation.de,
Taiwan,Jiayi(Chiai) [Chiayi],County/City,2020-11-08,464164,190364.0,citypopulation.de,
Taiwan,Jiayi Shi(Chiai Shih) [Chiayi],County/City,1981-12-31,251840,6003.0,citypopulation.de,
Taiwan,Jiayi Shi(Chiai Shih) [Chiayi],County/City,1991-12-31,258468,6003.0,citypopulation.de,
Taiwan,Jiayi Shi(Chiai Shih) [Chiayi],County/City,2001-12-31,267993,6003.0,citypopulation.de,
Taiwan,Jiayi Shi(Chiai Shih) [Chiayi],County/City,2011-12-31,271526,6003.0,citypopulation.de,
Taiwan,Jiayi Shi(Chiai Shih) [Chiayi],County/City,2020-11-08,252028,6003.0,citypopulation.de,
Taiwan,Jilong Shi(Chilung Shih) [Keelong],County/City,1981-12-31,347828,13276.0,citypopulation.de,
Taiwan,Jilong Shi(Chilung Shih) [Keelong],County/City,1991-12-31,355894,13276.0,citypopulation.de,
Taiwan,Jilong Shi(Chilung Shih) [Keelong],County/City,2001-12-31,390966,13276.0,citypopulation.de,
Taiwan,Jilong Shi(Chilung Shih) [Keelong],County/City,2011-12-31,379927,13276.0,citypopulation.de,
Taiwan,Jilong Shi(Chilung Shih) [Keelong],County/City,2020-11-08,367264,13276.0,citypopulation.de,
Taiwan,"Jinmen(Kinmen, Chinmen) [Quemoy]",County/City,1981-12-31,50248,15166.0,citypopulation.de,
Taiwan,"Jinmen(Kinmen, Chinmen) [Quemoy]",County/City,1991-12-31,43442,15166.0,citypopulation.de,
Taiwan,"Jinmen(Kinmen, Chinmen) [Quemoy]",County/City,2001-12-31,56958,15166.0,citypopulation.de,
Taiwan,"Jinmen(Kinmen, Chinmen) [Quemoy]",County/City,2011-12-31,103883,15166.0,citypopulation.de,
Taiwan,"Jinmen(Kinmen, Chinmen) [Quemoy]",County/City,2020-11-08,67173,15166.0,citypopulation.de,
Taiwan,Lianjiang(Lienchiang) [Matsu],County/City,1981-12-31,8199,2880.0,citypopulation.de,
Taiwan,Lianjiang(Lienchiang) [Matsu],County/City,1991-12-31,5547,2880.0,citypopulation.de,
Taiwan,Lianjiang(Lienchiang) [Matsu],County/City,2001-12-31,8851,2880.0,citypopulation.de,
Taiwan,Lianjiang(Lienchiang) [Matsu],County/City,2011-12-31,10106,2880.0,citypopulation.de,
Taiwan,Lianjiang(Lienchiang) [Matsu],County/City,2020-11-08,11813,2880.0,citypopulation.de,
Taiwan,Miaoli,County/City,1981-12-31,545608,182031.0,citypopulation.de,
Taiwan,Miaoli,County/City,1991-12-31,551016,182031.0,citypopulation.de,
Taiwan,Miaoli,County/City,2001-12-31,560640,182031.0,citypopulation.de,
Taiwan,Miaoli,County/City,2011-12-31,562010,182031.0,citypopulation.de,
Taiwan,Miaoli,County/City,2020-11-08,521962,182031.0,citypopulation.de,
Taiwan,Nantou,County/City,1981-12-31,527538,410644.0,citypopulation.de,
Taiwan,Nantou,County/City,1991-12-31,539211,410644.0,citypopulation.de,
Taiwan,Nantou,County/City,2001-12-31,541818,410644.0,citypopulation.de,
Taiwan,Nantou,County/City,2011-12-31,522807,410644.0,citypopulation.de,
Taiwan,Nantou,County/City,2020-11-08,430211,410644.0,citypopulation.de,
Taiwan,Penghu[Pescadores],County/City,1981-12-31,105674,12686.0,citypopulation.de,
Taiwan,Penghu[Pescadores],County/City,1991-12-31,95446,12686.0,citypopulation.de,
Taiwan,Penghu[Pescadores],County/City,2001-12-31,92268,12686.0,citypopulation.de,
Taiwan,Penghu[Pescadores],County/City,2011-12-31,97157,12686.0,citypopulation.de,
Taiwan,Penghu[Pescadores],County/City,2020-11-08,81738,12686.0,citypopulation.de,
Taiwan,Pingdong(Pingtung),County/City,1981-12-31,892107,277560.0,citypopulation.de,
Taiwan,Pingdong(Pingtung),County/City,1991-12-31,897176,277560.0,citypopulation.de,
Taiwan,Pingdong(Pingtung),County/City,2001-12-31,909364,277560.0,citypopulation.de,
Taiwan,Pingdong(Pingtung),County/City,2011-12-31,864529,277560.0,citypopulation.de,
Taiwan,Pingdong(Pingtung),County/City,2020-11-08,755047,277560.0,citypopulation.de,
Taiwan,Taibei Shi(Taipei Shih) [Taipei],County/City,1981-12-31,2270983,27180.0,citypopulation.de,
Taiwan,Taibei Shi(Taipei Shih) [Taipei],County/City,1991-12-31,2717992,27180.0,citypopulation.de,
Taiwan,Taibei Shi(Taipei Shih) [Taipei],County/City,2001-12-31,2633802,27180.0,citypopulation.de,
Taiwan,Taibei Shi(Taipei Shih) [Taipei],County/City,2011-12-31,2650968,27180.0,citypopulation.de,
Taiwan,Taibei Shi(Taipei Shih) [Taipei],County/City,2020-11-08,2594581,27180.0,citypopulation.de,
Taiwan,Taidong(Taitung),County/City,1981-12-31,281100,351525.0,citypopulation.de,
Taiwan,Taidong(Taitung),County/City,1991-12-31,255887,351525.0,citypopulation.de,
Taiwan,Taidong(Taitung),County/City,2001-12-31,244612,351525.0,citypopulation.de,
Taiwan,Taidong(Taitung),County/City,2011-12-31,228290,351525.0,citypopulation.de,
Taiwan,Taidong(Taitung),County/City,2020-11-08,189452,351525.0,citypopulation.de,
Taiwan,Tainan Shi(Tainan Shih),County/City,1981-12-31,1564360,219165.0,citypopulation.de,
Taiwan,Tainan Shi(Tainan Shih),County/City,1991-12-31,1725402,219165.0,citypopulation.de,
Taiwan,Tainan Shi(Tainan Shih),County/City,2001-12-31,1848243,219165.0,citypopulation.de,
Taiwan,Tainan Shi(Tainan Shih),County/City,2011-12-31,1876960,219165.0,citypopulation.de,
Taiwan,Tainan Shi(Tainan Shih),County/City,2020-11-08,1875076,219165.0,citypopulation.de,
Taiwan,"Taizhong Shi(Taichung Shih, Taijhong Shi)",County/City,1981-12-31,1651296,221490.0,citypopulation.de,
Taiwan,"Taizhong Shi(Taichung Shih, Taijhong Shi)",County/City,1991-12-31,2061036,221490.0,citypopulation.de,
Taiwan,"Taizhong Shi(Taichung Shih, Taijhong Shi)",County/City,2001-12-31,2485968,221490.0,citypopulation.de,
Taiwan,"Taizhong Shi(Taichung Shih, Taijhong Shi)",County/City,2011-12-31,2664394,221490.0,citypopulation.de,
Taiwan,"Taizhong Shi(Taichung Shih, Taijhong Shi)",County/City,2020-11-08,3033840,221490.0,citypopulation.de,
Taiwan,Taoyuan Shi,County/City,1981-12-31,1093621,122095.0,citypopulation.de,
Taiwan,Taoyuan Shi,County/City,1991-12-31,1385165,122095.0,citypopulation.de,
Taiwan,Taoyuan Shi,County/City,2001-12-31,1762963,122095.0,citypopulation.de,
Taiwan,Taoyuan Shi,County/City,2011-12-31,2013305,122095.0,citypopulation.de,
Taiwan,Taoyuan Shi,County/City,2020-11-08,2441064,122095.0,citypopulation.de,
Taiwan,"Xinbei Shi(Hsinpei Shih, Sinbei Shi) [New Taipei City]",County/City,1981-12-31,2354858,205257.0,citypopulation.de,
Taiwan,"Xinbei Shi(Hsinpei Shih, Sinbei Shi) [New Taipei City]",County/City,1991-12-31,3107278,205257.0,citypopulation.de,
Taiwan,"Xinbei Shi(Hsinpei Shih, Sinbei Shi) [New Taipei City]",County/City,2001-12-31,3610252,205257.0,citypopulation.de,
Taiwan,"Xinbei Shi(Hsinpei Shih, Sinbei Shi) [New Taipei City]",County/City,2011-12-31,3916451,205257.0,citypopulation.de,
Taiwan,"Xinbei Shi(Hsinpei Shih, Sinbei Shi) [New Taipei City]",County/City,2020-11-08,4365947,205257.0,citypopulation.de,
Taiwan,"Xinzhu(Hsinchu, Sinjhu)",County/City,1981-12-31,363408,142754.0,citypopulation.de,
Taiwan,"Xinzhu(Hsinchu, Sinjhu)",County/City,1991-12-31,379443,142754.0,citypopulation.de,
Taiwan,"Xinzhu(Hsinchu, Sinjhu)",County/City,2001-12-31,446300,142754.0,citypopulation.de,
Taiwan,"Xinzhu(Hsinchu, Sinjhu)",County/City,2011-12-31,517641,142754.0,citypopulation.de,
Taiwan,"Xinzhu(Hsinchu, Sinjhu)",County/City,2020-11-08,633163,142754.0,citypopulation.de,
Taiwan,"Xinzhu Shi(Hsinchu Shih, Sinjhu Shi)",County/City,1981-12-31,284737,10415.0,citypopulation.de,
Taiwan,"Xinzhu Shi(Hsinchu Shih, Sinjhu Shi)",County/City,1991-12-31,328911,10415.0,citypopulation.de,
Taiwan,"Xinzhu Shi(Hsinchu Shih, Sinjhu Shi)",County/City,2001-12-31,373296,10415.0,citypopulation.de,
Taiwan,"Xinzhu Shi(Hsinchu Shih, Sinjhu Shi)",County/City,2011-12-31,420052,10415.0,citypopulation.de,
Taiwan,"Xinzhu Shi(Hsinchu Shih, Sinjhu Shi)",County/City,2020-11-08,499468,10415.0,citypopulation.de,
Taiwan,Yilan(Ilan),County/City,1981-12-31,445472,214363.0,citypopulation.de,
Taiwan,Yilan(Ilan),County/City,1991-12-31,453765,214363.0,citypopulation.de,
Taiwan,Yilan(Ilan),County/City,2001-12-31,465799,214363.0,citypopulation.de,
Taiwan,Yilan(Ilan),County/City,2011-12-31,459061,214363.0,citypopulation.de,
Taiwan,Yilan(Ilan),County/City,2020-11-08,433319,214363.0,citypopulation.de,
Taiwan,Yunlin,County/City,1981-12-31,796968,129083.0,citypopulation.de,
Taiwan,Yunlin,County/City,1991-12-31,753710,129083.0,citypopulation.de,
Taiwan,Yunlin,County/City,2001-12-31,743562,129083.0,citypopulation.de,
Taiwan,Yunlin,County/City,2011-12-31,713556,129083.0,citypopulation.de,
Taiwan,Yunlin,County/City,2020-11-08,591111,129083.0,citypopulation.de,
Taiwan,"Zhanghua(Changhua, Jhanghua)",County/City,1981-12-31,1180612,107440.0,citypopulation.de,
Taiwan,"Zhanghua(Changhua, Jhanghua)",County/City,1991-12-31,1254228,107440.0,citypopulation.de,
Taiwan,"Zhanghua(Changhua, Jhanghua)",County/City,2001-12-31,1313994,107440.0,citypopulation.de,
Taiwan,"Zhanghua(Changhua, Jhanghua)",County/City,2011-12-31,1303039,107440.0,citypopulation.de,
Taiwan,"Zhanghua(Changhua, Jhanghua)",County/City,2020-11-08,1186795,107440.0,citypopulation.de,
USA,AL,State/Territory,1990-04-01,4040587,131174.0,citypopulation.de,
USA,AL,State/Territory,2000-04-01,4447100,131174.0,citypopulation.de,
USA,AL,State/Territory,2010-04-01,4779736,131174.0,citypopulation.de,
USA,AL,State/Territory,2020-04-01,5024279,131174.0,citypopulation.de,
USA,AL,State/Territory,2024-07-01,5157699,131174.0,citypopulation.de,
USA,AK,State/Territory,1990-04-01,550043,1478840.0,citypopulation.de,
USA,AK,State/Territory,2000-04-01,626932,1478840.0,citypopulation.de,
USA,AK,State/Territory,2010-04-01,710231,1478840.0,citypopulation.de,
USA,AK,State/Territory,2020-04-01,733391,1478840.0,citypopulation.de,
USA,AK,State/Territory,2024-07-01,740133,1478840.0,citypopulation.de,
USA,AZ,State/Territory,1990-04-01,3665228,294199.0,citypopulation.de,
USA,AZ,State/Territory,2000-04-01,5130632,294199.0,citypopulation.de,
USA,AZ,State/Territory,2010-04-01,6392017,294199.0,citypopulation.de,
USA,AZ,State/Territory,2020-04-01,7151502,294199.0,citypopulation.de,
